Time,Fixed-Point-Operation,Edge,Label,Old Bound,New Bound,Occurred Due To,Clause-1,Clause-2
0,0,"('Baltamore_Ravens', 'Amy_Drumm')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Debra_Endsley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Gloria_Zenker')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Jack_Shaw')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Bernadette_Mitchell')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'David_Garcia')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Deborah_Monteros')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Al_Gonzalez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Susan_Lynch')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Allan_Perez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Donald_Green')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Phillip_Nguyen')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Judy_Carter')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Luis_Ross')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Sharon_Cronin')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Eugene_Mcbride')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Beatrice_Moore')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Mary_Cooper')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Adam_Killen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Bertha_Laud')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Ricardo_Blais')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Dee_Vargas')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Martha_Lui')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Paul_Morales')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Adam_Zeger')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Kelley_Mullen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Douglas_Stayton')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Edna_Epps')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Austin_Mcree')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Maria_Fisher')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Elizabeth_Marquez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Caroyln_Hennessey')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Dawn_Sandoz')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Tim_Bradley')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Jose_Valadez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Christina_Jackson')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Maria_Long')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'James_Johnson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Homer_Caston')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'David_Gordon')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Gary_Saylor')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Timothy_Morley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Bradley_Young')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Gerald_Ramos')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Brenda_Brinson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Andrew_Rautio')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Bernardo_James')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Robert_Armstrong')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Amanda_Helfrich')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Judith_Mimnaugh')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Shawna_Hernandez')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Dora_Peacock')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Michael_Milligan')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Josef_Broberg')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'John_Arrington')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Karen_Casavez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Samantha_Tatum')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Kristy_Meeks')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Eunice_Jackson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Patricia_Logan')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Gregoria_Cox')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Don_Cobb')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Jutta_Baker')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'John_Shriver')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Alexandria_Thomas')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Terry_Her')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Melanie_Cirrincione')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Mark_Luttrell')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Donald_Collins')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Carolyn_Hamilton')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Howard_Burns')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Brian_Avery')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Kristen_Wickstrom')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Mildred_Lugo')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Mitchell_Joaquin')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Emil_Wyble')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Adam_Hart')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Christine_Maung')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Carolyn_Haire')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Allen_Carey')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Amy_Drumm')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Debra_Endsley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Gloria_Zenker')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Jack_Shaw')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Bernadette_Mitchell')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'David_Garcia')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Deborah_Monteros')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Al_Gonzalez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Susan_Lynch')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Allan_Perez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Donald_Green')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Phillip_Nguyen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Judy_Carter')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Luis_Ross')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Sharon_Cronin')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Eugene_Mcbride')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Beatrice_Moore')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Mary_Cooper')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Adam_Killen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Bertha_Laud')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Ricardo_Blais')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Dee_Vargas')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Martha_Lui')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Paul_Morales')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Adam_Zeger')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Kelley_Mullen')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Douglas_Stayton')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Edna_Epps')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Austin_Mcree')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Maria_Fisher')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Elizabeth_Marquez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Caroyln_Hennessey')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Dawn_Sandoz')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Tim_Bradley')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Jose_Valadez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Christina_Jackson')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Maria_Long')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'James_Johnson')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'Homer_Caston')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Dallas_Cowboys', 'David_Gordon')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Gary_Saylor')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Timothy_Morley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Bradley_Young')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Gerald_Ramos')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Brenda_Brinson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Andrew_Rautio')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Bernardo_James')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Robert_Armstrong')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Amanda_Helfrich')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Judith_Mimnaugh')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Shawna_Hernandez')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Dora_Peacock')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Michael_Milligan')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Josef_Broberg')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'John_Arrington')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Karen_Casavez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Samantha_Tatum')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Kristy_Meeks')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Eunice_Jackson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Patricia_Logan')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Gregoria_Cox')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Don_Cobb')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Jutta_Baker')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'John_Shriver')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Alexandria_Thomas')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Terry_Her')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Melanie_Cirrincione')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Mark_Luttrell')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Donald_Collins')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Carolyn_Hamilton')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Howard_Burns')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Brian_Avery')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Kristen_Wickstrom')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Mildred_Lugo')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Mitchell_Joaquin')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Emil_Wyble')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Adam_Hart')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Christine_Maung')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Carolyn_Haire')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Allen_Carey')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Amy_Drumm')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Debra_Endsley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Gloria_Zenker')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Jack_Shaw')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Bernadette_Mitchell')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'David_Garcia')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Deborah_Monteros')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Al_Gonzalez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Susan_Lynch')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Allan_Perez')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Donald_Green')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Phillip_Nguyen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Judy_Carter')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Luis_Ross')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Sharon_Cronin')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Eugene_Mcbride')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Beatrice_Moore')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Mary_Cooper')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Adam_Killen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Bertha_Laud')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Ricardo_Blais')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Dee_Vargas')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Martha_Lui')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Paul_Morales')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Adam_Zeger')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Kelley_Mullen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Douglas_Stayton')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Edna_Epps')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Austin_Mcree')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Maria_Fisher')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Elizabeth_Marquez')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Caroyln_Hennessey')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Dawn_Sandoz')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Tim_Bradley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Jose_Valadez')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Christina_Jackson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Maria_Long')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'James_Johnson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'Homer_Caston')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Chicago_Bears', 'David_Gordon')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
1,1,"('Pittsburgh_Steelers', 'Gary_Saylor')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Timothy_Morley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Bradley_Young')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Gerald_Ramos')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Brenda_Brinson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Andrew_Rautio')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Bernardo_James')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Robert_Armstrong')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Amanda_Helfrich')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Judith_Mimnaugh')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Shawna_Hernandez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Dora_Peacock')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Michael_Milligan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Josef_Broberg')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'John_Arrington')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Karen_Casavez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Samantha_Tatum')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Kristy_Meeks')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Eunice_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Patricia_Logan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Gregoria_Cox')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Don_Cobb')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Jutta_Baker')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'John_Shriver')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Alexandria_Thomas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Terry_Her')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Melanie_Cirrincione')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Mark_Luttrell')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
